  52  74 126  Te   0  0.0 +     9.113   6.400E+02   1.700E+02   6.170E+02   1.700E+02   5.300E-02   1.500E-02   5.300E-02   1.500E-02   2.800E-01   1.000E-01   2.800E-01   1.000E-01
  52  76 128  Te   0  0.0 +     8.784   1.510E+03   3.700E+02   2.250E+03   6.560E+02   3.500E-02   5.000E-03   3.700E-02   5.000E-03   2.600E-01   1.500E-01   2.600E-01   1.500E-01
  52  78 130  Te   0  0.0 +     8.419   1.500E+03   5.000E+02                                                   5.000E-02   1.500E-02                           1.600E-01   5.000E-02
  53  74 127  I    0  2.5 +     9.144   1.500E+01   2.000E+00   1.250E+01   1.000E+00   1.100E-01   1.000E-02   1.100E-01   1.000E-02   8.000E-01   2.000E-01   6.500E-01   7.000E-02
  53  76 129  I    0  3.5 +     8.840   2.000E+01   3.000E+00   2.100E+01   1.400E+00   8.700E-02   7.000E-03   9.800E-02   3.000E-03   3.500E-01   5.000E-02   5.400E-01   7.000E-02
  54  70 124  Xe   0  0.0 +    10.490                           4.300E+01   9.000E+00                                                                                                
  54  72 126  Xe   0  0.0 +    10.018                           1.080E+02   2.300E+01                                                                                                
  54  74 128  Xe   0  0.0 +     9.611   2.500E+02   1.000E+02   2.200E+02   5.000E+01                                                   8.500E-01   2.500E-01   1.050E+00   4.700E-01
  54  75 129  Xe   0  0.5 +     6.906   3.800E+01   5.000E+00   2.850E+01   2.500E+00   1.200E-01   2.000E-02                           1.000E+00   2.000E-01   1.110E+00   2.000E-01
  54  76 130  Xe   0  0.0 +     9.255   1.740E+02   2.800E+01   1.740E+02   2.800E+01                           4.840E-02   5.000E-03   1.400E+00   5.000E-01   1.330E+00   4.900E-01
  54  77 131  Xe   0  1.5 +     6.605   4.900E+01   8.000E+00   4.470E+01   5.000E+00   1.140E-01   2.000E-02   1.238E-01   4.200E-03   8.700E-01   1.500E-01   8.500E-01   2.100E-01
  54  78 132  Xe   0  0.0 +     8.936   7.500E+02   2.300E+02   7.600E+02   5.000E+01                           7.000E-02   1.000E-02                                                
  54  80 134  Xe   0  0.0 +     8.553   8.000E+02   4.000E+02   2.470E+03   2.500E+02                                                                                                
  54  82 136  Xe   0  0.0 +     8.087   2.880E+04   2.700E+03                                                                                                                        
  55  77 132  Cs   0  2.0 +     7.168                           2.000E+01   9.000E-01                           1.200E-01   3.000E-03                           7.200E-01   7.000E-02
  55  78 133  Cs   0  3.5 +     8.989   2.100E+01   2.000E+00                           1.200E-01   1.000E-02                           6.600E-01   1.000E-01                        
  55  79 134  Cs   0  4.0 +     6.891   1.600E+01   3.000E+00   3.200E+01   1.100E+01   1.600E-01   4.000E-02   1.690E-01   1.000E-02   5.400E-01   1.600E-01                        
  55  80 135  Cs   0  3.5 +     8.762   5.100E+01   2.600E+01   4.100E+01   4.000E+00   1.350E-01   3.000E-02   1.160E-01   1.000E-02                                                
  56  74 130  Ba   0  0.0 +    10.267   5.800E+01   1.000E+01   4.810E+01   6.400E+00   1.000E-01   3.000E-02   1.000E-01   2.000E-02   1.600E+00   3.000E-01   1.440E+00   3.500E-01
  56  76 132  Ba   0  0.0 +     9.827   1.100E+02   3.500E+01   1.100E+02   1.700E+01                                                                                                
  56  77 133  Ba   0  0.5 +     7.190   2.000E+01   8.000E+00   4.400E+01   1.000E+01                                                                                                
  56  78 134  Ba   0  0.0 +     9.467   3.710E+02   3.600E+01   3.600E+02   4.800E+01   7.800E-02   8.000E-03   7.900E-02   5.000E-03   1.400E+00   4.000E-01   1.640E+00   5.100E-01
  56  79 135  Ba   0  1.5 +     6.972   4.000E+01   6.000E+00   4.000E+01   3.000E+00   1.350E-01   2.500E-02   1.210E-01   9.000E-03   1.100E+00   3.000E-01   1.270E+00   1.800E-01
  56  80 136  Ba   0  0.0 +     9.107   1.210E+03   1.190E+02   1.500E+03   2.250E+02   8.600E-02   8.000E-03   8.200E-02   5.000E-03   8.600E-01   2.300E-01   5.900E-01   2.000E-01
  56  81 137  Ba   0  1.5 +     6.905   3.500E+02   5.000E+01   2.600E+02   4.000E+01   8.000E-02   1.000E-02   1.000E-01   1.000E-02   5.500E-01   1.500E-01                        
  56  82 138  Ba   0  0.0 +     8.612   1.870E+04   2.900E+03   1.190E+04   2.900E+03   5.500E-02   2.000E-02   5.500E-02   2.000E-02   6.600E-01   2.800E-01   6.600E-01   2.800E-01
  57  81 138  La   0  5.0 +     7.443   3.200E+01   6.000E+00   3.070E+01   5.000E+00   9.500E-02   2.500E-02   9.500E-02   6.000E-03   1.200E+00   4.000E-01   2.120E+00   1.090E+00
  57  82 139  La   0  3.5 +     8.780   2.200E+02   2.000E+01   2.100E+02   1.000E+01   5.500E-02   2.000E-03   5.200E-02   2.000E-03   6.000E-01   1.000E-01   5.500E-01   1.000E-01
  58  78 136  Ce   0  0.0 +     9.964   6.000E+01   2.000E+01   8.200E+01   1.500E+01                                                   2.300E+00   6.000E-01   3.600E+00   2.000E+00
  58  80 138  Ce   0  0.0 +     9.718                           1.950E+02   2.000E+01                                                                           5.300E+00   8.000E-01
  58  81 139  Ce   0  1.5 +     7.463                           3.470E+03   4.700E+02                                                                           1.160E+00   3.400E-01
  58  82 140  Ce   0  0.0 +     9.187   3.100E+03   5.000E+02                           3.500E-02   9.000E-03   4.300E-02   1.100E-02   1.200E+00   3.000E-01                        
  58  83 141  Ce   0  3.5 -     5.428   6.500E+01   2.000E+01   4.600E+01   1.500E+01                                                   1.100E+00   3.000E-01                        
  58  84 142  Ce   0  0.0 +     7.173   1.100E+03   3.000E+02   1.420E+03   1.500E+02                                                   3.400E+00   5.000E-01   2.600E+00   5.000E-01
  59  82 141  Pr   0  2.5 +     9.400   1.100E+02   2.000E+01   1.100E+02   6.000E+00   8.800E-02   9.000E-03   8.350E-02   2.500E-03   1.700E+00   3.000E-01   1.810E+00   3.100E-01
  59  84 143  Pr   0  3.5 +     7.353                           7.900E+01   3.200E+01                                                                                                
  60  82 142  Nd   0  0.0 +     9.829   1.030E+03   1.350E+02   1.035E+03   1.350E+02   6.700E-02   8.000E-03   6.700E-02   8.000E-03   1.450E+00   4.900E-01   1.250E+00   4.900E-01
  60  83 143  Nd   0  3.5 -     6.123   3.800E+01   2.000E+00   3.760E+01   2.100E+00   8.600E-02   9.000E-03   7.420E-02   1.800E-03   3.700E+00   4.000E-01   3.780E+00   5.100E-01
  60  84 144  Nd   0  0.0 +     7.817   4.500E+02   5.000E+01   4.500E+02   5.000E+01   4.700E-02   5.000E-03   5.100E-02   4.000E-03   5.100E+00   9.000E-01   5.360E+00   1.160E+00
  60  85 145  Nd   0  3.5 -     5.755   1.700E+01   2.000E+00   1.780E+01   7.000E-01   5.800E-02   7.000E-03   7.400E-02   3.000E-03   3.200E+00   4.000E-01   4.460E+00   4.400E-01
  60  86 146  Nd   0  0.0 +     7.565   3.400E+02   5.000E+01   3.460E+02   5.000E+01   5.500E-02   8.000E-03   5.400E-02   4.000E-03   3.800E+00   6.000E-01   4.780E+00   1.600E+00
  60  87 147  Nd   0  2.5 -     5.292   4.000E+00   1.500E+00   5.900E+00   1.100E+00                                                                                                
  60  88 148  Nd   0  0.0 +     7.332   1.550E+02   2.000E+01   1.650E+02   1.400E+01   4.000E-02   5.000E-03   4.500E-02   3.000E-03   3.700E+00   5.000E-01   3.960E+00   6.700E-01
  60  90 150  Nd   0  0.0 +     7.375   1.650E+02   1.500E+01   1.690E+02   1.100E+01   6.700E-02   2.500E-02   6.700E-02   2.500E-02   2.900E+00   5.000E-01   3.400E+00   4.000E-01
  61  86 147  Pm   0  3.5 +     7.659   5.200E+00   1.200E+00   6.180E+00   6.400E-01   6.900E-02   5.000E-03   6.700E-02   3.000E-03   3.100E+00   4.000E-01   3.100E+00   6.000E-01
  62  82 144  Sm   0  0.0 +    10.520   7.700E+02   4.500E+01   6.180E+02   5.000E+01   7.400E-02   5.000E-03   7.700E-02   5.000E-03   3.500E+00   9.000E-01   4.240E+00   8.600E-01
  62  85 147  Sm   0  3.5 -     6.341   5.700E+00   5.000E-01   6.050E+00   5.000E-01   6.900E-02   4.000E-03   7.300E-02   2.000E-03   4.800E+00   5.000E-01   4.950E+00   5.100E-01
  62  86 148  Sm   0  0.0 +     8.141   6.500E+01   2.000E+01   6.500E+01   1.300E+01   4.400E-02   4.000E-03   4.340E-02   2.600E-03   3.800E+00   8.000E-01   3.800E+00   1.100E+00
  62  87 149  Sm   0  3.5 -     5.871   2.400E+00   2.000E-01   1.950E+00   1.900E-01   6.200E-02   4.000E-03   6.200E-02   2.000E-03   5.900E+00   5.000E-01   4.550E+00   3.600E-01
  62  88 150  Sm   0  0.0 +     7.986   4.600E+01   8.000E+00   5.000E+01   5.000E+00   6.000E-02   5.000E-03   6.690E-02   1.400E-03   3.500E+00   6.000E-01   3.600E+00   1.100E+00
  62  89 151  Sm   0  2.5 -     5.596   1.400E+00   1.500E-01   1.310E+00   9.000E-02   9.500E-02   5.000E-03   1.016E-01   2.800E-03   3.800E+00   5.000E-01   4.000E+00   4.000E-01
  62  90 152  Sm   0  0.0 +     8.258   4.600E+01   3.000E+00   4.100E+01   2.800E+00   6.000E-02   5.000E-03   6.300E-02   5.000E-03   2.200E+00   3.000E-01   2.300E+00   3.000E-01
  62  92 154  Sm   0  0.0 +     7.967   1.140E+02   1.500E+01   1.120E+02   1.500E+01   7.900E-02   1.300E-02   9.400E-02   7.000E-03   1.900E+00   4.000E-01   2.240E+00   4.500E-01
  63  88 151  Eu   0  2.5 +     7.932   7.300E-01   7.000E-02   7.300E-01   7.000E-02   9.200E-02   1.200E-02   9.070E-02   1.500E-03   3.200E+00   4.000E-01   3.600E+00   3.000E-01
  63  89 152  Eu   0  3.0 -     6.306   5.600E-01   2.000E-01   4.200E-01   1.200E-01   1.600E-01   2.500E-02   1.600E-01   1.000E-02                           2.020E+00   7.400E-01
  63  90 153  Eu   0  2.5 +     8.550   1.100E+00   2.000E-01   1.220E+00   8.000E-02   9.500E-02   1.200E-02   9.300E-02   3.000E-03   2.200E+00   3.000E-01   2.500E+00   2.000E-01
  63  91 154  Eu   0  3.0 -     6.442   9.200E-01   1.200E-01   8.900E-01   7.000E-02   1.350E-01   2.500E-02   1.260E-01   5.000E-03                                                
  63  92 155  Eu   0  2.5 +     8.151   4.300E+00   1.500E+00                           9.600E-02   1.800E-02   9.400E-02   2.000E-03   1.900E+00   9.000E-01                        
  64  88 152  Gd   0  0.0 +     8.589   1.400E+01   3.000E+00   1.350E+01   1.300E+00   5.400E-02   5.000E-03   6.830E-02   2.000E-03   3.800E+00   6.000E-01   3.100E+00   5.000E-01
  64  89 153  Gd   0  1.5 -     6.247   3.000E+00   6.000E-01   3.000E+00   6.000E-01   6.500E-02   8.000E-03                           1.300E+00   6.000E-01   1.300E+00   6.000E-01
  64  90 154  Gd   0  0.0 +     8.894   1.450E+01   1.500E+00   1.295E+01   7.500E-01   7.500E-02   6.000E-03   7.740E-02   2.000E-03   2.000E+00   4.000E-01   1.930E+00   3.000E-01
  64  91 155  Gd   0  1.5 -     6.435   1.700E+00   2.000E-01   1.500E+00   7.000E-02   1.080E-01   1.000E-02   1.170E-01   2.000E-03   2.000E+00   3.000E-01   2.200E+00   1.400E-01
  64  92 156  Gd   0  0.0 +     8.536   3.000E+01   6.000E+00   3.050E+01   1.700E+00   8.800E-02   1.200E-02   7.880E-02   5.000E-04   1.900E+00   4.000E-01   1.950E+00   3.600E-01
  64  93 157  Gd   0  1.5 -     6.360   4.900E+00   5.000E-01   4.650E+00   3.000E-01   9.700E-02   1.000E-02   1.050E-01   3.000E-03   2.200E+00   4.000E-01   2.200E+00   2.000E-01
  64  94 158  Gd   0  0.0 +     7.937   8.200E+01   6.000E+00   8.700E+01   3.000E+00   1.050E-01   1.000E-02   9.232E-02   1.400E-03   1.500E+00   2.000E-01   1.600E+00   2.000E-01
  64  96 160  Gd   0  0.0 +     7.451   1.800E+02   2.000E+01   1.890E+02   1.900E+01   1.110E-01   1.500E-02   8.970E-02   8.000E-04   1.600E+00   2.000E-01   1.740E+00   4.200E-01
  65  93 158  Tb   0  3.0 -     6.778                           3.780E+00   1.600E-01                                                                           1.550E+00   1.500E-01
  65  94 159  Tb   0  1.5 +     8.133   3.820E+00   2.400E+00   3.780E+00   1.600E-01   9.700E-02   7.000E-03                           1.550E+00   2.000E-01   1.550E+00   1.500E-01
  65  95 160  Tb   0  3.0 -     6.374                           1.300E+00   8.900E-01                           1.070E-01   1.100E-02                                                
  65  96 161  Tb   0  1.5 +     7.697                           1.300E+00   8.900E-01                           1.070E-01   1.100E-02                                                
  66  90 156  Dy   0  0.0 +     9.444   2.800E+00   6.000E-01   5.400E+00   6.000E-01                                                   1.900E+00   4.000E-01   2.000E+00   1.000E+00
  66  92 158  Dy   0  0.0 +     9.053   2.200E+01   1.100E+01                                                                                                                        
  66  94 160  Dy   0  0.0 +     8.576   2.700E+01   5.000E+00   2.730E+01   1.700E+00   1.080E-01   1.000E-02   1.060E-01   6.000E-03   2.000E+00   4.000E-01   2.000E+00   4.000E-01
  66  95 161  Dy   0  2.5 +     6.454   2.400E+00   2.000E-01   2.080E+00   1.500E-01   1.120E-01   1.000E-02   1.070E-01   3.000E-03   1.800E+00   1.500E-01   1.970E+00   1.100E-01
  66  96 162  Dy   0  0.0 +     8.197   6.200E+01   5.000E+00   6.650E+01   3.600E+00   1.120E-01   2.000E-02   1.120E-01   2.000E-02   1.900E+00   2.000E-01   2.000E+00   2.800E-01
  66  97 163  Dy   0  2.5 -     6.271   6.800E+00   6.000E-01   6.990E+00   3.000E-01   1.130E-01   1.300E-02   1.050E-01   8.000E-03   2.000E+00   2.000E-01   1.900E+00   2.000E-01
  66  98 164  Dy   0  0.0 +     7.658   1.500E+02   1.000E+01   1.441E+02   9.600E+00   1.140E-01   1.400E-02   9.900E-02   3.000E-03   1.800E+00   3.000E-01   1.820E+00   2.900E-01
  67  98 165  Ho   0  3.5 -     7.988   4.200E+00   5.000E-01   4.350E+00   1.500E-01   7.700E-02   5.000E-03   8.400E-02   5.000E-03   1.900E+00   2.000E-01   1.970E+00   1.900E-01
  68  94 162  Er   0  0.0 +     9.204   6.900E+00   1.200E+00   8.100E+00   1.150E+00                                                   2.000E+00   5.000E-01   2.200E+00   5.000E-01
  68  96 164  Er   0  0.0 +     8.847   2.100E+01   4.000E+00   1.740E+01   3.000E+00                           9.600E-02   5.000E-03   1.500E+00   3.000E-01   2.100E+00   2.500E-01
  68  98 166  Er   0  0.0 +     8.474   3.800E+01   3.000E+00   3.620E+01   1.800E+00   9.200E-02   8.000E-03   9.000E-02   4.000E-03   1.700E+00   2.000E-01   1.750E+00   1.600E-01
  68  99 167  Er   0  3.5 +     6.436   4.200E+00   3.000E-01   3.800E+00   2.100E-01   8.800E-02   5.000E-03   9.100E-02   1.600E-03   2.000E+00   2.000E-01   2.050E+00   1.700E-01
  68 100 168  Er   0  0.0 +     7.771   1.000E+02   1.000E+01   9.460E+01   6.600E+00   8.500E-02   1.000E-02   8.600E-02   6.000E-03   1.500E+00   2.000E-01   1.620E+00   2.400E-01
  68 102 170  Er   0  0.0 +     7.258   1.470E+02   2.000E+01   1.576E+02   1.040E+01                           7.320E-02   4.700E-03   1.500E+00   2.000E-01   1.830E+00   2.900E-01
  69 100 169  Tm   0  0.5 +     8.034   8.500E+00   7.000E-01   7.280E+00   4.300E-01   9.700E-02   1.000E-02   1.200E-01   7.000E-03   1.500E+00   2.000E-01   1.720E+00   1.200E-01
  69 101 170  Tm   0  1.0 -     6.591   3.900E+00   1.000E+00   5.100E+00   5.000E-01   1.220E-01   2.000E-02                           1.400E+00   3.000E-01   1.500E+00   2.000E-01
  70  96 166  Yb   0  0.0 +     9.370                           5.100E+00   5.000E-01                                                                           1.500E+00   2.000E-01
  70  98 168  Yb   0  0.0 +     9.061   8.000E+00   3.000E+00   1.210E+01   2.300E+00   6.500E-02   1.500E-02   9.500E-02   6.000E-03                                                
  70  99 169  Yb   0  3.5 +     6.867   1.600E+00   4.000E-01   1.480E+00   2.800E-01   8.000E-02   2.500E-02   8.000E-02   7.000E-03   1.700E+00   4.000E-01   2.520E+00   8.500E-01
  70 100 170  Yb   0  0.0 +     8.459   3.500E+01   6.000E+00   2.350E+01   5.100E+00   7.000E-02   1.000E-02                           1.500E+00   3.000E-01   1.560E+00   2.400E-01
  70 101 171  Yb   0  0.5 -     6.614   6.900E+00   5.000E-01   6.080E+00   4.100E-01   7.500E-02   5.000E-03   7.760E-02   3.000E-03   1.900E+00   2.000E-01   2.000E+00   1.500E-01
  70 102 172  Yb   0  0.0 +     8.019   7.600E+01   5.000E+00   7.570E+01   4.200E+00   7.700E-02   1.000E-02   7.300E-02   1.100E-02   1.740E+00   2.700E-01   1.730E+00   2.700E-01
  70 103 173  Yb   0  2.5 -     6.367   7.500E+00   5.000E-01   8.060E+00   3.600E-01   7.400E-02   5.000E-03   7.400E-02   1.100E-03   1.500E+00   1.500E-01   1.760E+00   1.500E-01
  70 104 174  Yb   0  0.0 +     7.465   1.920E+02   1.800E+01   1.700E+02   1.200E+01   8.300E-02   1.200E-02   7.500E-02   3.200E-03   1.400E+00   2.000E-01   1.770E+00   3.000E-01
  70 106 176  Yb   0  0.0 +     6.866   2.400E+02   2.000E+01   2.220E+02   1.800E+01                           6.050E-02   3.400E-03   2.400E+00   5.000E-01   2.430E+00   4.800E-01
  71 102 173  Lu   0  3.5 +     8.216                           1.160E+00   2.900E-01                           7.400E-02   6.000E-02                           1.500E+00   3.000E-01
  71 104 175  Lu   0  3.5 +     7.667   3.450E+00   1.500E-01   3.450E+00   1.500E-01   7.700E-02   5.000E-03   7.700E-02   5.000E-03   1.820E+00   1.200E-01   1.820E+00   1.200E-01
  71 105 176  Lu   0  7.0 -     6.287   1.610E+00   1.600E-01   1.610E+00   1.600E-01   6.300E-02   1.400E-02   6.300E-02   1.000E-02   1.600E+00   2.000E-01   1.590E+00   2.000E-01
  72 102 174  Hf   0  0.0 +     8.504   1.800E+01   5.000E+00   1.280E+01   1.600E+00                           6.590E-02   6.000E-03   2.800E+00   6.000E-01   2.800E+00   1.800E+00
  72 104 176  Hf   0  0.0 +     8.165   3.000E+01   7.000E+00   2.400E+01   3.000E+00   6.000E-02   1.000E-02                           1.700E+00   4.000E-01   2.200E+00   3.000E-01
  72 105 177  Hf   0  3.5 -     6.376   2.400E+00   3.000E-01   2.320E+00   1.700E-01   6.600E-02   5.000E-03   6.070E-02   1.500E-03   2.600E+00   3.000E-01   2.740E+00   2.700E-01
  72 106 178  Hf   0  0.0 +     7.625   5.700E+01   6.000E+00   5.300E+01   3.600E+00   5.400E-02   5.000E-03   5.350E-02   5.500E-03   2.100E+00   3.000E-01   2.200E+00   7.000E-01
  72 107 179  Hf   0  4.5 +     6.099   4.600E+00   3.000E-01   4.090E+00   3.100E-01   6.600E-02   6.000E-03   5.230E-02   1.300E-03   2.500E+00   4.000E-01   2.210E+00   1.800E-01
  72 108 180  Hf   0  0.0 +     7.387   9.400E+01   1.500E+01   1.140E+02   1.000E+01   5.000E-02   5.000E-03   5.490E-02   5.100E-03   1.900E+00   6.000E-01   1.930E+00   4.000E-01
  73 107 180  Ta   0  1.0 +     6.648   1.200E+00   2.000E-01   1.020E+00   8.000E-02   5.100E-02   3.000E-03   5.100E-02   2.000E-03   1.900E+00   3.000E-01   2.040E+00   4.000E-01
  73 108 181  Ta   0  3.5 +     7.576   4.200E+00   3.000E-01   4.170E+00   4.000E-02   5.700E-02   3.000E-03   6.220E-02   9.000E-04   1.700E+00   2.000E-01   1.740E+00   1.200E-01
  73 109 182  Ta   0  3.0 -     6.063   3.500E+00   7.000E-01                           6.700E-02   3.000E-03   6.700E-02   2.000E-03                                                
  74 106 180  W    0  0.0 +     8.412   2.000E+01   7.000E+00   2.700E+01   4.000E+00   7.000E-02   1.500E-02                                                   1.930E+00   6.000E-02
  74 108 182  W    0  0.0 +     8.083   6.000E+01   6.000E+00   6.340E+01   2.700E+00   5.500E-02   5.000E-03   5.100E-02   4.000E-03   2.300E+00   3.000E-01   2.510E+00   3.000E-01
  74 109 183  W    0  0.5 -     6.191   1.200E+01   1.000E+00   1.370E+01   1.000E+00   7.700E-02   1.000E-02   7.300E-02   6.000E-03   1.900E+00   3.000E-01   1.890E+00   2.900E-01
  74 110 184  W    0  0.0 +     7.410   7.500E+01   7.000E+00   8.100E+01   5.000E+00   5.700E-02   7.000E-03   5.200E-02   4.000E-03   2.500E+00   4.000E-01   2.520E+00   3.200E-01
  74 111 185  W    0  1.5 -     5.754                           9.300E+00   1.600E+00                                                                                                
  74 112 186  W    0  0.0 +     7.192   9.900E+01   8.000E+00   9.300E+01   7.000E+00   5.100E-02   7.000E-03   5.100E-02   5.000E-03   2.300E+00   4.000E-01   2.220E+00   3.000E-01
  75 110 185  Re   0  2.5 +     7.670   3.100E+00   3.000E-01   2.780E+00   1.400E-01   5.700E-02   7.000E-03   5.600E-02   3.000E-03   2.700E+00   3.000E-01   2.160E+00   1.400E-01
  75 112 187  Re   0  2.5 +     7.361   3.900E+00   3.000E-01   3.610E+00   1.300E-01   6.100E-02   9.000E-03   5.700E-02   3.000E-03   2.500E+00   3.000E-01                        
  76 110 186  Os   0  0.0 +     8.265   2.900E+01   2.000E+00   2.460E+01   4.000E-01   7.400E-02   1.000E-02   4.780E-02   2.200E-03   2.800E+00   3.000E-01   2.000E+00   3.100E-01
  76 111 187  Os   0  0.5 -     6.290   5.100E+00   2.000E-01   4.560E+00   2.000E-01   8.800E-02   8.000E-03   6.210E-02   2.300E-03   3.100E+00   2.000E-01                        
  76 112 188  Os   0  0.0 +     7.989   4.700E+01   4.000E+00   4.000E+01   1.800E+00   9.300E-02   6.000E-03   5.080E-02   1.400E-03   2.500E+00   3.000E-01   2.390E+00   3.600E-01
  76 113 189  Os   0  1.5 -     5.921   3.400E+00   4.000E-01   3.070E+00   1.700E-01   9.200E-02   5.000E-03   8.350E-02   2.500E-03   2.400E+00   6.000E-01   2.600E+00   8.000E-01
  76 114 190  Os   0  0.0 +     7.792   7.000E+01   4.000E+01   5.500E+01   4.000E+00                           5.200E-02   5.000E-03                           2.500E+00   3.000E-01
  76 116 192  Os   0  0.0 +     7.558   1.150E+02   6.000E+01   8.100E+01   8.000E+00                                                                                                
  77 114 191  Ir   0  1.5 +     8.026   2.500E+00   3.000E-01   2.390E+00   1.600E-01   8.100E-02   1.100E-02   8.000E-02   8.000E-03   1.900E+00   3.000E-01   2.100E+00   2.000E-01
  77 115 192  Ir   0  4.0 +     6.198   5.000E-01   2.000E-01   6.400E-01   1.000E-01   1.000E-01   1.000E-02   9.400E-02   6.000E-03   2.500E+00   8.000E-01                        
  77 116 193  Ir   0  1.5 +     7.771   5.800E+00   5.000E-01   4.700E+00   3.600E-01   9.300E-02   1.000E-02   9.200E-02   6.000E-03   1.300E+00   3.000E-01   2.000E+00   3.000E-01
  78 114 192  Pt   0  0.0 +     8.662   3.140E+01   1.300E+00   3.130E+01   1.300E+00   6.000E-02   2.000E-03   6.240E-02   1.000E-03   2.000E+00   2.300E-01   2.040E+00   2.300E-01
  78 116 194  Pt   0  0.0 +     8.351   8.200E+01   1.000E+01   7.180E+01   2.900E+00   7.200E-02   1.300E-02   7.200E-02   1.300E-02   2.000E+00   2.300E-01   2.000E+00   2.300E-01
  78 117 195  Pt   0  0.5 -     6.105   1.800E+01   3.000E+00   1.700E+01   8.000E-01   1.200E-01   2.000E-02   1.230E-01   1.500E-03   1.800E+00   3.000E-01   1.900E+00   1.600E-01
  78 118 196  Pt   0  0.0 +     7.922   3.500E+02   1.000E+02   2.200E+02   1.200E+01   1.200E-01   2.000E-02   8.700E-02   1.500E-02                           1.950E+00   3.400E-01
  78 120 198  Pt   0  0.0 +     7.555   3.400E+02   9.000E+01   3.400E+02   4.000E+01                                                   1.400E+00   6.000E-01                        
  79 118 197  Au   0  1.5 +     8.072   1.550E+01   8.000E-01   1.569E+01   6.800E-01   1.280E-01   6.000E-03   1.235E-01   3.400E-03   1.900E+00   1.200E-01   2.000E+00   1.000E-01
  80 118 198  Hg   0  0.0 +     8.485   1.050E+02   3.500E+01   2.500E+02   3.500E+01   1.200E-01   2.000E-02   1.124E-01   5.900E-03   1.300E+00   5.000E-01                        
  80 119 199  Hg   0  0.5 -     6.663   8.000E+01   3.000E+01   8.500E+01   1.000E+01   2.950E-01   2.000E-02   2.890E-01   1.700E-02   2.100E+00   6.000E-01   1.800E+00   2.000E-01
  80 120 200  Hg   0  0.0 +     8.028   6.000E+02   1.500E+02   1.270E+03   1.700E+02   4.500E-01   1.000E-01   3.700E-01   4.000E-02   1.600E+00   6.000E-01   1.400E+00   3.000E-01
  80 121 201  Hg   0  1.5 -     6.231   9.000E+01   3.000E+01   9.000E+01   9.000E+00   4.000E-01   1.000E-01   3.870E-01   1.500E-02   1.200E+00   5.000E-01   9.600E-01   2.300E-01
  80 122 202  Hg   0  0.0 +     7.753                                                                           7.220E-01   4.500E-02                                                
  80 124 204  Hg   0  0.0 +     7.492                                                                           1.980E+00   3.600E-01                                                
  81 122 203  Tl   0  0.5 +     7.852   4.700E+02   5.000E+01   5.500E+02   3.500E+01   6.900E-01   7.000E-02   6.300E-01   3.400E-02   1.400E+00   3.000E-01   1.580E+00   3.300E-01
  81 124 205  Tl   0  0.5 +     7.546   4.000E+03   4.000E+02   2.200E+03   3.000E+02   1.100E+00   2.000E-01   1.100E+00   1.600E-01   1.200E+00   4.000E-01   7.800E-01   2.000E-01
  82 122 204  Pb   0  0.0 +     8.395   2.100E+03   2.000E+02   2.172E+03   9.600E+01   7.300E-01   7.000E-02   7.340E-01   6.500E-02   1.200E+00   2.000E-01   1.270E+00   1.600E-01
  82 124 206  Pb   0  0.0 +     8.087   3.000E+04   6.000E+03   3.710E+04   5.500E+03   2.100E+00   2.000E-01   2.140E+00   1.100E-01   1.300E+00   2.000E-01   1.060E+00   2.600E-01
  82 125 207  Pb   0  0.5 -     6.737   3.000E+04   8.000E+03                                                                           1.000E+00   5.000E-01   7.600E-01   3.100E-01
  82 126 208  Pb   0  0.0 +     7.368   9.000E+04   1.500E+04                                                                           1.000E+00   5.000E-01                        
  83 126 209  Bi   0  4.5 -     7.460   4.450E+03   4.000E+02   4.540E+03   3.900E+02   5.700E-02   1.000E-02   4.700E-02   8.000E-03   5.600E-01   9.000E-02   7.800E-01   1.700E-01
  88 138 226  Ra   0  0.0 +     6.396   3.100E+01   6.000E+00   2.730E+01   3.500E+00   2.600E-02   3.000E-03   2.580E-02   2.000E-03   1.080E+00   1.200E-01   1.210E+00   3.300E-01
  90 138 228  Th   0  0.0 +     7.105   5.000E+00   3.000E+00                           3.600E-02   2.000E-03   3.600E-02   2.000E-03                                                
  90 139 229  Th   0  2.5 +     5.256   6.200E-01   1.200E-01   5.300E-01   1.500E-01   4.300E-02   4.000E-03                           1.150E+00   1.500E-01   6.200E-01   1.600E-01
  90 140 230  Th   0  0.0 +     6.794   9.600E+00   1.500E+00   8.700E+00   1.400E+00   2.600E-02   2.000E-03   2.600E-02   2.000E-03   1.280E+00   1.500E-01   1.750E+00   5.100E-01
  90 142 232  Th   0  0.0 +     6.440   1.650E+01   4.000E-01   1.582E+01   5.500E-01   2.400E-02   2.000E-03   2.470E-02   7.000E-04   8.400E-01   7.000E-02   8.700E-01   8.000E-02
  91 140 231  Pa   0  1.5 -     6.821   5.100E-01   3.000E-02   5.100E-01   3.000E-02   4.000E-02   1.000E-03   3.970E-02   4.000E-04   8.100E-01   1.000E-01   8.100E-01   1.000E-01
  91 141 232  Pa   0  2.0 -     5.548   4.200E-01   8.000E-02   4.640E-01   4.000E-02                                                   9.500E-01   1.500E-01   1.270E+00   2.600E-01
